# svn.c,pat.r,pat.c,rv.E_act,T,sas.r,sas.c,sas.l,sas.v_ref,sat.r,sat.c,sat.l,sat.v_ref,svn.r,svn.l,svn.v_ref,pas.r,pas.c,pas.l,pas.v_ref,pat.l,pat.v_ref,pvn.r,pvn.c,pvn.l,pvn.v_ref,ao.CQ,ao.RRA,mi.CQ,mi.RRA,po.CQ,po.RRA,ti.CQ,ti.RRA,lv.E_pas,lv.E_act,lv.v_ref,lv.k_pas,lv.v,la.E_pas,la.E_act,la.v_ref,la.tpwb,la.k_pas,la.v,rv.E_pas,rv.v_ref,rv.k_pas,rv.v,ra.E_pas,ra.E_act,ra.v_ref,ra.tpwb,ra.k_pas,ra.v,la.delay,ra.delay,lv.tr,rv.tr,la.tpww,ra.tpww,lv.td,rv.td,sas.v,sat.v,svn.v,pas.v,pat.v,pvn.v
1.900914859538897872e+01,3.911179413367062430e-01,4.525277574732898600e+00,2.437752385437488734e+00,5.462110045552253101e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,8.193165068328379930e-02,8.193165068328379930e-02,1.638633013665675986e-01,1.638633013665675986e-01,4.915899040997027264e-02,4.915899040997027264e-02,2.457949520498514118e-01,2.457949520498514118e-01,9.587220861396197336e-01,1.917444172279239467e+01,2.278061324638667884e+02,2.157124693814144401e+00,5.423104446010954405e+01,2.456725345732775452e+02
2.532978104660287499e+01,2.766227409150451289e-01,3.040108098834752859e+00,1.364093076949939087e+00,8.736443728208541648e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,1.310466559231281136e-01,1.310466559231281136e-01,2.620933118462562272e-01,2.620933118462562272e-01,7.862799355387686817e-02,7.862799355387686817e-02,3.931399677693843131e-01,3.931399677693843131e-01,8.673387768275288012e-01,1.734677553655057736e+01,2.746187663783707649e+02,1.951512247861939775e+00,3.296004549833498487e+01,2.222555615620542540e+02
2.299841329501941800e+01,4.379085950460284149e-01,2.365167439728975030e+00,1.918063958454877094e+00,9.512505304068326062e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,1.426875795610248743e-01,1.426875795610248743e-01,2.853751591220497486e-01,2.853751591220497486e-01,8.561254773661493289e-02,8.561254773661493289e-02,4.280627386830746506e-01,4.280627386830746506e-01,9.219760823177882703e-01,1.843952164635576452e+01,2.650498373658417108e+02,2.074446185215023775e+00,2.725784762633642444e+01,2.362563710939332395e+02
1.649696616409346461e+01,2.509088132251053871e-01,5.273509249463677051e+00,2.237526939297095119e+00,6.238363047689199359e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,9.357544571533799038e-02,9.357544571533799038e-02,1.871508914306759808e-01,1.871508914306759808e-01,5.614526742920279007e-02,5.614526742920279007e-02,2.807263371460139711e-01,2.807263371460139711e-01,9.970434169962043569e-01,1.994086833992408714e+01,2.056023939289814280e+02,2.243347688241459803e+00,6.572397102057942675e+01,2.554923756052773740e+02
1.406546812783926725e+01,3.504159652441739548e-01,3.446892056800424875e+00,1.257576218852773264e+00,4.797551303356886176e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,7.196326955035328710e-02,7.196326955035328710e-02,1.439265391007065742e-01,1.439265391007065742e-01,4.317796173021197503e-02,4.317796173021197503e-02,2.158898086510598613e-01,2.158898086510598613e-01,1.103521331474890399e+00,2.207042662949780976e+01,1.940193014531352844e+02,2.482922995818503509e+00,4.754648639963286172e+01,2.827773411904406657e+02
3.063621772825717926e+01,1.646271163038909302e-01,4.099007691256701946e+00,3.083331122342497288e+00,8.159545411914586044e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,1.223931811787187796e-01,1.223931811787187796e-01,2.447863623574375591e-01,2.447863623574375591e-01,7.343590870723126773e-02,7.343590870723126773e-02,3.671795435361563387e-01,3.671795435361563387e-01,7.706423729253160104e-01,1.541284745850632021e+01,2.951195940945093525e+02,1.733945339081961023e+00,3.948586267286482610e+01,1.974771080621122223e+02
2.871108315093442798e+01,4.230138785019516012e-01,3.711876325681805255e+00,2.133938177535310565e+00,4.641213884204626328e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.961820826306938659e-02,6.961820826306938659e-02,1.392364165261387732e-01,1.392364165261387732e-01,4.177092495784163334e-02,4.177092495784163334e-02,2.088546247892081598e-01,2.088546247892081598e-01,8.031694603644246033e-01,1.606338920728849118e+01,2.882483145101766127e+02,1.807131285819955302e+00,3.726582131796673281e+01,2.058121742183838023e+02
1.471185579570010304e+01,3.048574114777147237e-01,3.889223610609769288e+00,1.757660619262605861e+00,6.953400378674268190e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,1.043010056801140228e-01,1.043010056801140228e-01,2.086020113602280457e-01,2.086020113602280457e-01,6.258060340806841093e-02,6.258060340806841093e-02,3.129030170403420685e-01,3.129030170403420685e-01,1.074190442188933003e+00,2.148380884377866096e+01,1.975416860325364041e+02,2.416928494925099535e+00,5.222208537565683173e+01,2.752613008109141219e+02
1.714653011038899422e+01,3.361267503630369635e-01,2.099487370066344560e+00,2.748097491730004727e+00,8.312592097371815925e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,1.246888814605772305e-01,1.246888814605772305e-01,2.493777629211544611e-01,2.493777629211544611e-01,7.481332887634634110e-02,7.481332887634634110e-02,3.740666443817317055e-01,3.740666443817317055e-01,1.057539333599262443e+00,2.115078667198524798e+01,2.266641253310058062e+02,2.379463500598340442e+00,2.775363092800037990e+01,2.709944542348110303e+02
2.107510602381080389e+01,2.167593504581600272e-01,5.483061396516858643e+00,9.581903452519326958e-01,6.088258706778287843e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,9.132388060167431765e-02,9.132388060167431765e-02,1.826477612033486353e-01,1.826477612033486353e-01,5.479432836100459059e-02,5.479432836100459059e-02,2.739716418050229807e-01,2.739716418050229807e-01,8.994613314503693280e-01,1.798922662900738700e+01,2.369530365579320801e+02,2.023787995763330905e+00,6.164752130168969302e+01,2.304869661841571542e+02
2.340710961911827326e+01,3.860582789871841447e-01,4.319204438664018042e+00,7.972822606563567671e-01,6.711428087949753429e-01,3.000000000000000062e-03,8.000000000000000167e-02,6.200000000000000270e-05,0.000000000000000000e+00,1.070000000000000062e+00,1.600000000000000089e+00,1.699999999999999905e-03,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,1.799999999999999933e-01,5.199999999999999680e-05,0.000000000000000000e+00,1.699999999999999905e-03,0.000000000000000000e+00,6.000000000000000125e-03,2.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,3.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+02,0.000000000000000000e+00,1.699999999999999956e+00,2.500000000000000000e+00,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,6.700000000000000400e-01,4.000000000000000000e+01,1.499999999999999944e-02,2.000000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,0.000000000000000000e+00,1.499999999999999944e-02,2.000000000000000000e+01,1.006714213192462931e-01,1.006714213192462931e-01,2.013428426384925862e-01,2.013428426384925862e-01,6.040285279154777864e-02,6.040285279154777864e-02,3.020142639577388932e-01,3.020142639577388932e-01,8.784834905047956832e-01,1.756966981009591322e+01,2.570344920103924551e+02,1.976587853635790148e+00,4.742937239351716272e+01,2.251113944418538892e+02
